,TopK1,TopK1_LongShort,Baseline_P50,Equal_Weight,Random_Top1
2020-02-06,0.004749654530217251,0.0020353225995324298,0.011774090138621018,0.012078184892792596,0.01000008950220343
2020-02-07,-0.006033221604825112,-0.007474123795275622,0.004315901747214843,0.00438256841388151,0.006591899176172002
2020-02-10,0.02374756648127163,0.010641818105284029,0.009894207924988997,0.009645420892068372,0.009079680859382003
2020-02-11,-0.007120929971780154,-0.001715556448201982,0.003190035803183285,0.003223369136516618,0.006194346247700672
2020-02-12,0.00024609379555950994,-0.0013046898621051346,0.0019101941854996936,0.001940592385530918,-0.00016370362214706446
2020-02-13,-0.01831014026227218,-0.015811235451730132,-0.002443146511738493,-0.00240981317840516,-0.0007563962392865098
2020-02-14,0.014482536969492976,0.0008946370944716291,0.015632949777940983,0.015632949777940983,0.015203349290609354
2020-02-18,-0.01025877992875912,0.0008214571301554123,-0.01120902732131868,-0.011233227328021499,-0.012360225654118505
2020-02-19,-0.02263518988709412,-0.011421529121891372,-0.01692339746946571,-0.01635235527526056,-0.01651215253942774
2020-02-20,-0.04750073024976964,-0.003416462408325382,-0.03548231997285731,-0.03544898663952397,-0.020136460856147044
2020-02-21,-0.0338717510102744,-0.0034919095127557975,-0.026985344940444602,-0.026985344940444602,-0.028298828396507446
2020-02-24,0.0005698562619177458,-0.005367685189247572,0.0049911976126545575,0.006237459584276669,0.001652159755147906
2020-02-25,-0.06636843375007095,-0.006661045417977518,-0.046338264300493974,-0.046932439990040965,-0.04809185532750503
2020-02-26,-0.0005849360778114043,-0.01580603714138601,0.003295639178221272,0.004220022479112585,0.00187622704410787
2020-02-27,0.09310062191752788,0.02385418749819923,0.04925005451108603,0.04912146092475413,0.04993300223613683
2020-02-28,-0.03175899560296802,-0.012436719854249101,-0.03378975151623769,-0.03289294499551209,-0.03449196376338514
2020-03-02,0.046384433715163764,0.0026307603424248764,0.044089358797528504,0.04482568205913828,0.04231965320639405
2020-03-03,-0.04468014697865219,-0.017459931582830157,-0.028993306593120858,-0.02835220583378323,-0.02862716992542266
2020-03-04,0.0017796711427903187,-0.0055218586973618256,-0.015571916212891609,-0.014625406054544758,-0.017262642113419595
2020-03-05,-0.07793500847625334,-0.018752301940696714,-0.07198924569538584,-0.0709372843253683,-0.06758871789527313
2020-03-06,0.07102121164058894,0.03489942062612955,0.0534282932057678,0.05168809577851986,0.050024750557771475
2020-03-09,-0.03473032409930521,-0.00650254277861434,-0.047433072377372716,-0.046576144582862855,-0.04581016333645916
2020-03-10,-0.04760513771367181,0.011499785969013299,-0.09793235544852186,-0.09702143392196108,-0.10495311569385994
2020-03-11,0.10814980034618082,0.015106701229431196,0.10639400688259297,0.10544541991608383,0.12095800687232494
2020-03-12,-0.12964689275837038,-0.03827421519550883,-0.13538090651499296,-0.13263815837673826,-0.1302813186351754
2020-03-13,0.14597758770443992,0.015302159619388467,0.0773486564378205,0.07861614350541524,0.07939906475359587
2020-03-16,-0.025480168767519573,-0.005937044914221035,-0.05808381531395369,-0.05660122410145782,-0.07653333936502238
2020-03-17,-0.007661862452572943,-0.008810300073143817,0.026673854116396604,0.026116683568973877,0.03208581630975865
2020-03-18,-0.012485990230212685,0.046203799389556266,-0.040558408746269564,-0.042702914755038096,-0.047502345936148806
2020-03-19,-0.022244070345944666,-0.030713828719478753,0.008716188806258478,0.009731768749150289,0.012017860874294718
2020-03-20,0.15485432416348865,0.08412120677443202,0.09741804824073985,0.09372451031986934,0.10108449512352857
2020-03-23,-0.006508782884096952,0.01871298765355678,-0.01147800230526288,-0.0125598941681278,-0.014468070274330516
2020-03-24,0.05262307067581573,0.00011214010485660619,0.06117827624004936,0.061211609573382696,0.05465785792130377
2020-03-25,-0.04140241471578687,-0.017628051348296314,-0.043382505303880735,-0.043382505303880735,-0.04288542993060414
2020-03-26,0.028537899298657354,-0.0030328238105282175,0.04160089429916015,0.04160089429916015,0.03988121809741287
2020-03-27,-0.0020404138498573143,-0.017682974956307718,-0.012447214195774804,-0.012447214195774804,-0.010438477496514822
2020-03-30,-0.05261722422477633,-0.03486912261395175,-0.045847030008493064,-0.043715872752550164,-0.040678517224631255
2020-03-31,0.01668660078958384,0.0062291987251499314,0.02432517470933493,0.023655275663666563,0.027697195580131423
2020-04-01,-0.014371418127444024,-0.00174216933312632,-0.015633305315549247,-0.01547509778707065,-0.015907937341280362
2020-04-02,0.08723775101042452,0.03252062996350891,0.08022829987091824,0.07829390624466787,0.08386798908553729
2020-04-03,-0.011582515286111206,-0.0030546527561358117,-0.004248477057332801,-0.00428930148121636,-0.006592143931067078
2020-04-06,0.0032852157777220068,-0.014315209585859523,0.0293554679536827,0.029180299982103648,0.02807050696160353
